name,title,date,video_url,view_num,likes_num,unlikes_num,comments
,3분기 신공장 가동! 대덕전자 / 나의 투자 / 도현정 메리츠증권 부장 / 앞으로 종목 / 한국경제TV,2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 3,317회",좋아요 70개,싫어요 없음,"대덕전자 !
대덕우 !|◆ 삼성전자(우): 강력 매수 신호 발생 -->매수 적기
5달간 조정 마무리: 이젠 급등 시점!
보통주와 갭 줄이려, 우선주 급등 시점: 우선주 매수 유리!
삼전(우): 공매도 제외: 우선주 공매도 염려 없어 상승 유리!

1. D램 슈퍼 사이클 도래
: 향후 3년간 반도체 실적 호황기
최근 D램값 70% 급등으로, 
실적 급증+주가 상승 당연지사!

2. 파운드리(위탁생산): 역대 최고 실적 전망!
올해 20조 이상: 3년전 11조 대비, 100% 성장 전망
특히, 인텔 물량수주로 대박
: 실적과 주가 급등 요인!

3. 스마트폰 최고 실적 전망
: 스마트 3억대 판매 목표!
폴더블 스마트폰: 高價로, 실적증가에 큰 보탬 될 것

4. 삼전(우): 배당 증가 4%: 현금 보유액 110조 이상+향후 3년 실적 급증
향후 주가 급등과 배당 증가 전망
: 매수 이유 충분!

◆ 삼성전자(우): 보통주 보다 주가 저렴, 우선주가 배당 15% 더 많아 유리
시스템반도체 성장성 매우 커, 2년내 20만원 전망
-->저가 매수 기회!"
,"반도체 신 냉전? TSMC와 손잡은 일본, 미중 반도체굴기 선언 깊어지는 한국의 고민(김양팽)/ 주식경제 이슈분석 / 한국경제TV",2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 8,996회",좋아요 118개,싫어요 6개,"반도체 관련주 갖고있는 분이면, 염블리님 영상 자주볼텐데 곧 5시에 불사조채널에서 염승환 부장님이랑 생방송 스트리밍한대요 ㅋㅋ제가 왕팬이라 지금 대기 중. 언제 나오시려나~|무슨 답변이 이렇게 두리뭉실하냐~~~|Amd의 CEO는 대만에서 태어난 nvidia의 설립자와 관련이 있습니다."
,손현정의 오늘장 뽀개기 (6/16) / 나의 투자 / 오전장 복기 / 한국경제TV,2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 1,636회",좋아요 28개,싫어요 없음,좋은 분석 감사드립니다.
,마그나·GM·BMW·포드 고객사로 확보 핵심 사업 포트폴리오 재구성 LG전자 / 한국경제TV / 증시라인,2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 4,522회",좋아요 103개,싫어요 3개,
,"수주잔고 1조 경신한, HSD엔진 최대주주 실질적 변화는 없어 / 공진단 / 한국경제TV",2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 3,496회",좋아요 42개,싫어요 2개,
,"테이퍼링만 아니면 서머랠리 온다, 성장실적주 선택하라 / 김우식의 진짜전략 / 한국경제TV",2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 20,372회",좋아요 431개,싫어요 17개,"김우식 전문가님 덕분에~ 하이브 추천 감사합니다♡|감사합니다~~|좋은 방송 감사합니다~^^|언제나밝 고맑고귀여운목소리도기님 안뇽하시는목소리정말듣기좋아요.|떡상네오룩스가즈아|어제 덕산 완전 가고,엘디도 나르고요
전 한주도 안사고 ㅠㅠㅠ|1일 지나고보니 고수시네요|진짜 무능하네. 
이 사람 전문가 맞어?|주식창 고수 같은 소리 하고 있네. 겸손해야지|""서머랠리""=>""섬머랠리"" 로 표현 정정해 주시면 감사하겠습니다.
아나운서분의 발음이 맞습니다.  
방송에서까지 왜 외래어에 ""사투리""식의 발음들이 사용되는지 이해가 안가네요.."
,[미주사한주사]유가 2018년 이후 최고치...에너지 관련주 전망 / 오늘장 관심주 : 코미코 / 한국경제TV,2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 1,255회",좋아요 20개,싫어요 없음,오호~ 강다은캐스터님 ^^|이게 막방이였나 왜 더 안올라오져
,"[한상춘의 지금 세계는]인도 델타 변이 코로나+미중 전방위 마찰…한 증시, 하반기 이후 최대 복병되나? / 한국경제TV",2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 3,563회",좋아요 89개,싫어요 21개,
,주요 밈 주식(meme stocks) 가격 동향 / THE PULSE  / 한국경제TV,2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 3,203회",좋아요 70개,싫어요 4개,"제가 주식유튜브 안보는 채널이 없는데 주식 유튜버중 실시간 실전매매 원탑이네요
주식으로 10만원에서 30억으로 만들고 종목에 대한 매매 날짜랑 가격대 계좌까지 전부 다 까 놓고 매매하는데 승률이 계산해보니 100%에 깝네요
[주식의정석]이란 채널인데 아마 은둔고수로 추정이되는데요 입으로 주식하는 사람들하고는 차원이 다르네요
광고 아니니 오해없으시길..|AMC 30배상승~믿기어렵네요. 오늘도 감사합니다 예쁜 수현님|땡큐!|오늘이 그간 베스트ㅋ|심쿵지수 최고가 22억포인트돌파|의상 좋다|아줌마 그만읽고 착한 바보 남자 만나서 결혼하세요|"" 김수현 이사"" 가 전하는..
아직도 직위 내세우는게 그렇게 중요한가.
전 근대적인 사고의 토대에서 무슨 혁신적인 미래지향 주식분석이나 전망이 나올지 의구심이 듬이...."
,오늘장 놓쳐선 안 될 당신이 잠든사이 일어난 해외 이슈 7 / 출근전 꼭 봐야하는 글로벌 이슈 / 한국경제TV,2021. 6. 16.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 66,850회","좋아요 1,750개",싫어요 43개,"박고운님의 꺅끄 들으면서  출근합니다......|한 두번 보다 보니 매일 출근시 듣게되네요. 감사합니다.|박고운 전세원 박찬휘 강다은 홍성진 전가은
모두모두 감사합니다|꺄끄♡|오늘도 감사합니다~
아나운서님들! 그외 관계자님들!|박고운캐스터님 너무 매력적이에요 ♥♥♥|투자에 있어 정말 도움 많이됩니다
수고 많으십니다 ~|오늘도 좋은 정보 감사합니다 ^^|오늘 장 마감시황 전해드렸습니다아~^-^ㅎ|꺄끄^^|감사합니다|감사합니다:)|감사합니다|매일아침꼭챙겨듣고있습니다~
감사합니다~😍|꺄끄♡꺄끄♡
오늘자 마감시황 전해드렸습니다^-^♡|좋은 뉴스 감사합니다.|다들 항상 감사합니다~ 덕분에 요약본으로
잘보고있어요. 꺄끄! 킬포인트입니다 굿!|수욜 꺄끙^^|감사드립니다^^|여기가 제일 좋습니다 감사합니다|5:21 꺄끄꺄끄 😍😍|마감시황 전해드렸습니다~~~🌸|감사합니다. 오늘은 늦게 보게되네요 ㅠ.ㅠ|꺄아끄 2든|오늘도 꺅끄|♥♥♥ 화면 하단에 방송 날짜 좀 표시해 주시면 좋겠어요 ~
☞ ex.
[본방송] 2021.6.16.05:30 '글로벌 이슈 투데이'|꺄끄♡|감사합니다|!!!!!!!!|1등|끄약끄!!|요동치는 유가~감사합니다|박고운누나 깔끔한 정리 감사해요|밈주식 과연 오늘은..|5:20  오늘의 꺅끄♡|꺄꾸|흠......|눈뜨면서 시작하는 좋은 뉴스에  감사드립니다 
전앵커는 공중파스카웃 될것같아요 ㅎㅎ 가지마세요|환율관련 정보도 추가 되었으면 좋겠네요|오늘 꺆끄는 역대급이다! 
마감시황 전해드렸습니다~~ 이것도 최고"
,"中 산아제한 완화 수혜, 스마트 솔루션 기업 / 퇴근길 꼭 봐야할 내일장 공략주 / 성공투자 오후증시 / 한국경제TV",2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 4,043회",좋아요 53개,싫어요 1개,
,압도적인 영업이익률 외국인이 노리는 이것! / 최성민의 빅샷+ / 김주영 아카치오앤컴퍼니 대표 / 한국경제TV,2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 16,114회",좋아요 322개,싫어요 11개,"많이 올랐는데 안 물릴란가. 지금 추천이면 설거지 하러 들어가는거 같은데.|9:1앵커님, 오늘도 수고하셨습니다|감사합니다 잘보고 갑니다|지금 들어가면 패가망신|감사합니다|대표님. 이사님. 두분. 은근히. 잘어울리십니다 ^^|앵커님이 최고!!|이미 오를데로 오른 주인데 미용보단 수소가 앞으로 성장하기 좋지않을까요? 가치성장주인 두산퓨어셀이 훨씬 좋겠네요  제목을 그럴듯한데 실제 종목추천은 글쎄요|sbs 픽 이후 무조건 믿고가는 분|클래시스 살까 말까...
잘봤습니다|좀 더신중하게 종목 선택해주세요.고점에서 사서 고생합니다~~~~~프레스티지바이오 로직스....여기서 소개한 종목이죠..저렴하다고."
,지금 필요한 건 면역력 건강기능식품주 초관심 / 최성민의 빅샷+ / 이기택 메리츠증권 여의도 금융센터 이사 / 한국경제TV,2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 2,899회",좋아요 65개,싫어요 1개,오... 이번엔 소형주 아니네여ㅎㅎ
,안소니 홉킨스 인증샷! 백신 접종률 확대 수혜 / 최성민의 빅샷+ / 이상로 와우넷 파트너 / 한국경제TV,2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 1,067회",좋아요 19개,싫어요 1개,감사합니다..저는 4만원은 넘을걸로 보는데요
,가상플랫폼의 미래가치 메타버스 주목 이유 / 최성민의 빅샷+ / 최성민 앵커 글로벌 투자 전략가 / 한국경제TV,2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 3,450회",좋아요 93개,싫어요 3개,미래를 준비해야겠네요~!👍👍👍|인재는 미국으로 이적하고있는데 우리나라 생태계가 형성되겠나 가짜뉴스
,SK이노베이션·금호석유 저평가로 판단하는 이유 / 나의 투자 / 한상원 대신증권 책임연구원 / 애널리스트 뷰 / 한국경제TV,2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 17,668회",좋아요 318개,싫어요 14개,"어 이 분ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 나라 경제 얘기하는데 파리가 앉았다는 그 분인가요 ㅎㅎㅎㅎㅎㅋㅋㅋㅋㅋ|진행자 이분 파리때문에 뿜으신분 아님?ㅋㅋㅋ|무제한 공매도 아니었으면 벌써 달렸을 주식들이지|Jp모간이  per3배짜리가 고점이라니 참..|파리 짤ㅋㅋㅋㅋ|한국 주식시장을 가지고 노는 일부 외국계 투자회사 ?
투자자자들이 잘 보고 농락당하지 않아야한다. 그나마 국내 증권사가 반론을 해서 옳바른 시각을 가질수 있었지~|네~ 기관은 많이 팔더라구여|하지만 국내기관도 사지 않음ㅋ|한상원님의 논리를 항상
100% 신뢰합니다
고맙습니다|제가 주식유튜브 안보는 채널이 없는데 주식 유튜버중 실시간 실전매매 원탑이네요
주식으로 10만원에서 30억으로 만들고 종목에 대한 매매 날짜랑 가격대 계좌까지 전부 다 까 놓고 매매하는데 승률이 계산해보니 100%에 깝네요
[주식의정석]이란 채널인데 아마 은둔고수로 추정이되는데요 입으로 주식하는 사람들하고는 차원이 다르네요
광고 아니니 오해없으시길.."
,공산당 창당 100주년과 중국시장 / 나의 투자 / 전병서 중국경제금융연구소 소장 / 한국경제TV,2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 10,452회",좋아요 233개,싫어요 24개,"경제는중국에지탱하면서중국욕하는댓글다는놈들은무슨심보중국미워면중국하고경제고모든것을끊어야지|전병서교수님 감사합니다|미국  물가  올리는데도  한몫을  합나다.  2008금융위기때  미국국채5000억달러  구입해  줬지만  이번에  또  사달라고  주문들어왔는데  응답안하니   군용기가오산기지에서 대만에  갔다던데... 미국도  급해지는것  같은데  미국저녘시간대에   서너번 중국아침에 시간마춰  류허에  전화하는거  봐서|💯💯💯💯💯💯💯|짱|멀쩡한 사람들을  죽음의 골짜기로 몰고가지마시오|전병서교수님 진심으로 감사합니다~.|출근하면서 들었습니다 역시 전교수님!! 오늘도 감사합니다|2021-06-18
You Tube에서 제주도의 중국 공산당 100 주년 기념 행사를 보도하지 않는 매스 쓰레기. . .|한국인들이 반중 정서 있지만 중국은 아주 한국을 좋와 합니다 싸드때 빼고|똥개도 밥먹여주면 꼬리흔든다.재발 수출하지말라.밥 먹여주고 욕얻어먹느것 뭐라한는가?불효 자식?|미국은 자국기업들 피해를 감수하면서 중국을 견제하는것은 중공과 결코 함께갈수없다는것을 다시 깨달았았기 때문입니다. 
시주석이나 공산당들은 미국과 세계에 융합되고 싶어하나 미국이나 세계대부분 국가들이 중공을 싫어하느것입니다. 중국은 괜찮은데 중공은 싫다는 겁니다.
시주석의 축제발언을 들어봐도 맨날 피를 부르는 발언이나 자기를 건드리면 상대방을 쳐죽이겠다는 말맊에 없습니다. 야만인 즉 야만당 그자체들이죠…|중국 공산당은 북한이 선진국
주석 시진핑은 김일성이 롤 모델

멸공 중공
멸절 진핑

공산당 다 망하고 끝물에 살려줬더니
자유 민주주의 세계 전체에 칼 들이대

남북 통일도 중공이 북한 뒤를 봐주며 
훼방하니 안 되는 거

우선 여섯으로 쪼개야
대만 신장 티벳 몽고 만주
그리고 자유 민주주의 중국

여차하면 식량 수출 중단 한 방이면 끝
인민 반 굶어죽을겨?|멀쩡한 사람들을  죽음의 골짜기로 몰고가지마시오|교수님은 공산당|중국은 그래도 소장님이 정확하게 보시는 것 같습니다.
오늘 두 분 좋은 말씀 하시는 것 같습니다. 중국을 요즘 너무 언론에서 팩트가 아닌 감정적으로 다루는데 제발 사실만 다루었으면 합니다. 우리나라도 정치때문에 중국을 욕하는데 아닌가?  앞전엔 중국 전승절에 손 흔들고 다녀도 욕 하지 않더니 이번 정부 들어와서 너무 과하게 중국을 폄하하는 듯 해서 더 이상하게 보입니다. 유럽이 중국이랑 사이가 안좋다하기엔 유럽도 중국경제에 기대는것도 많다고 들었습니다. 우리나라 언론만 들으면 벌써 중국은 작년에 망해야 합니다. 그리고 중국 경제 망하면 우리나라에 좋을게 하나도 없는데....매번 화장품,의류,엔터주등은 중국 소비 체크하면서....|100주년 같은 소리하고 자빠졌다. 중국기업은 믿거|중국 만행 만세 중국처럼 못된짓 많이 하자|소련이 러시아가 되어 세계정치및 경제에서 큰 영향력이 없어진 것처럼 중국도 어떻게 될지 알 수 없습니다. 중국을 무시할 수는 없으나 너무 과대포장도 문제죠. 중국은 대국도 아니고 소국도 아니고 그래서 중국이다. 이런말도 있지 않습니까. 전병서씨는 중국을 너무 좋게만 본다고 생각이 됩니다."
,손현정의 오늘장 뽀개기 (6/15) / 나의 투자 / 오전장 복기 / 한국경제TV,2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 2,149회",좋아요 37개,싫어요 없음,이뻐여진행최고
,G7정상회의 마무리 반중 동맹 구축에도 미국·유럽 동상이몽 B3W의 운명은(최양오)/ 주식경제 이슈분석 / 한국경제TV,2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 2,700회",좋아요 73개,싫어요 5개,"이번 G7회담을 봐서도 알겠지만 국제관계는 오로지 힘의논리가 지배하는 관계다.
일본의 국력이 급격히 추락하면서 G7에서 왕따 당하는 일본~!
그럼에도 불구하고 주제파악,상황파악 못하고 자존심만 남아서리 온갖 추한 모습을 보이는 일본~!
현재 일본의 모습은 몰락해가는 국가의 최후발악~!
근래 일본은 국제적으로 한국에 맞서고....
국내적으론 김양호판사 사태를 봐서도 알듯이 그동안 정체를 숨기고 있었던 친일세력들까지 노출시키면서 한국내 분란을 야기시키려고 총력을 쏟고 있다. 
과거엔 경제력,군사력으로 한국을 압도하려 했던 일본이 이제는 이런 치사한 수작질만이 유일한 방법이 되었을 정도로 몰락한 일본~!

한마디더해서 이제 보수는 일본따위는 버려야 한다.
일본이 강대국일땐 친일도 어느정도 국가이익을 위해서 용납했지만 몰락해가는 일본따위와 굳이 가까워 지려고 노력 한다는건 수지타산을 따져도 너무 손해다. 차라리 친미,친유럽쪽으로 확실히 돌아서는게 이익이다.
솔직히 IT후진국의 아날로그 국가인 일본은 4차 산업혁명후 살아남기 힘들다.
보수가 살려면 친일매국세력및 친일매국언론과 손절해야 한다. 
막말로 우리보다 약한넘에게 머리 숙일수는 없는것 아닌가?|만들어지지도 않은 약이 뭔 게임체인저!!!|중국이 왕따 짓과 민폐짓 하는것도 하는 것이지만 G7에서 중국을 왕따 시키는건가요? 일본도 정상적이지 안은데 일본은 왜 끼워 주는거지?(그래서 일본은 한국보다 외면 받는 눈치인가?) 뭘 보고 왕따 대상을 정하는건지.. 왕따 당하는 나라나 왕따시키는 나라나 다 거기서 거기네. 결국 한 낱 인간들임 아이고..."
,미국 인프라 투자 계획 처음과 달리 대폭 줄어든 규모 금리 하락 이유됐나(안영진)/ 주식경제 이슈분석 / 한국경제TV,2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 4,158회",좋아요 47개,싫어요 1개,이코노미스트 깔끔발표 좋아요
,전자가격표시기(ESL) 성장성 확대 3in1 보드 채택률 상승 솔루엠 / 한국경제TV / 증시라인,2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 3,308회",좋아요 54개,싫어요 1개,
,이커머스에서 네이버·쿠팡과 3강 구도 전망...카카오 주가는 어디까지? / 공진단 / 한국경제TV,2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 4,510회",좋아요 64개,싫어요 6개,"쿠팡이츠 배달파트너의 갑질을 막아 주세요! - - - 청와대 국민청원 동의|쿠팡은 팔때임...|쿠팡 미국에서 베이스 구축해야 무제한 적으로 뛸듯|저는 현재 34살이고 부동산,주식투자로 부채포함 20억 자산을 형성했습니다. 1년간 카카오주식을 1.2억 매집했고(계좌 인증영상 있음), 훗날 손주에게 상속할때까지 더 매집 및 장투할것입니다. 저는 궁극에는 카카오가 우리나라 시총1위 기업이 될것이라 확신합니다. 독적점 구조의 사업이고, 제조업보다 수십배 효율적인 사업 확대가 가능한 플랫폼 보유하고 있으며, 의식주 및 문화(엔터)까지 카카오 없이는 소비자가 단 하루도 살 수 없는 카카오 제국을 만들었기 때문이죠.. 저는 카카오를 3억 이상 계속 매집할것이고, 제가 50살때 이 3억의 카카오 자산이 10억 이상 되어있을 것이라 믿습니다. 모두 성투를 기원합니다. 부자됩시다♡|개선을 바라는 자체가 무지임. 왜?
쿠팡입장에선 우리근로자가 외국인 노동자니깐.. 왜?
쿠팡 대표는 미쿡인임 그리고?
쿠팡 자본은 일본인임 그래서,
자국민보호의 명목이 없지
목숨보단 기계속도에 맞추는 로봇인재가 필요하지
실적부진한 라인 방송 마이크로 계속 독촉하고
경고압박가하는 실시간 감시체제 노역만봐도
아오지탄광을 연상케함
이런체제에 길들어질수록 그들은 노예근성에
길들어짐을 망각하지..

장시간 근속에 저임금노무비용
반복된 악순환 연결고리

노예근성은 또다른 회사 이직에 있어
경력 스펙이 될수없음
적응하는만큼 노예로 산다는것.
길들어지고 무뎌져서 모르는게 함정
인간의 몸을 짐승처럼 길들여선 안된다.

합법적 경제침략, 합법적 자본지배
21c형 세뇌된 또다른형태의 노비문화는
이미 오래전부터 자리잡고있음
개 돼지들은 그걸 미친듯이 사용 구매하고
누군 돈방석에 앉아 국적이적을 택하고.. 왜?
여기서 평생 내야될 세금 절반의 절반만 내도 그곳에선
순탄하게 남은삶 개꿀보장 영위할수 있거든 O.k
불편한 현실이지..

쿠팡대표는 미쿡인
쿠팡자본은 일본 소프트뱅크 손정희투자로 세워진기업
즉, 수익이 미국과 일본으로 빠져나가는 구조
이 수익창출을 기여하는데 막대한 인력이
극한노역 과로사로 쓰러져나가고
사망사고에 이르는 대한민국 근로자들은
그들입장에서 볼땐, 한낯 외국노역자에 지나지않는다.
인간행복추구에 대한 기업마인드는 존재치 않는다.
기업수칙에 아예 포함되있질않다
그냥 1분1초 시간과 인력 물량=돈 오직 그자체다.

NO BOYCOTT COUPANG
""물품등록 하지 않습니다""
""물품구매 사지 않습니다"""
,"K자 증시 지속, 한미 정상회담 이후 종목 선별 전략 / 이승조의 진짜전략 / 한국경제TV",2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 61,586회","좋아요 1,992개",싫어요 53개,"무극선생님 최고입니다|큰안목으로 시장보는 눈을 키우고 있습니다.선생님 감사합니다~! 어려운 장인데 선생님의 가르침대로 하고있어 수익보고 있습니다.|감사합니다|영화 블랙팬서 ㅎㅎ 
와칸다 포에버~!|대표님 감사합니다~|오~우~ '끌게' 단어를 좋아하시는 선생님 나오셨네요.|감사합니다 ~~~|감사합니다 선생님|승조쌤. 최고이십니다 ~!!♡♡♡|대표님. 항상. 건강하셔요. 감사합니다♡|현대로템오늘 많이 빠지는데,
앞으로 어떻게 해요?|넘~감사합니다   내공이 대단하십니다|선생님 감사합니다|이 대표님, 분석 감사드립니다👍😄|좋은 영상 감사합니다^^|대표님 항상 건강 하세요!|무극선생님  덕분에 현대로템  포스코ict  좋은수익 감사합니다  무극선생님 만나건 정말 행운이네요
선생님 방송을 찾아 다니면서 보고 있습니다
시황을 보는 눈이 정말 많이 넓어진것 같아요
항상감사합니다 ^^|직관 👍|이승조 선생님 강의는 두번 반복해서 새겨 들어요 감사합니다|이승조대표님~~좋은소식에늘감사합니다~~~~~|감사합니다|고생 많으셨습니다  감사합니다|으이구..외자본 친구덕에 이상한 것만 꽂혔네...투자는 단순해야 한다|무극 선생님  건강 잘 챙기시길 간절히 기도합니다|저의 영원한 스승님 항상 감사합니다|좋아요|항상 보면서 느끼는 거지만 이승조대표님은 판을 넓고 멀리보고 만들어가시는 능력이 대단하십니다. 항상 잘 보고 있습니다!!|감사드려요|이승조 대표님  큰그림을 보게해주셔서 감사합니다 늘 노력하시는 모습에 박수를 보냅니다  오래오래 방송해주세요|무극샘 장중 실시간 방송 청취는 어디에서 회원 가입 가능하신지요?|이승조 대표님 멋져요. 존경합니다.|추천주 매도하나요? 
현대로템  현대엘리베이  kt   한국가스공사매도하나요?|이승조 대표님은  항시  냉정하게  보셔서 좋습니다|공부할께 참 많네요|늘
좋은소식  감사합니다|감사드립니다|현대로템 어떻게 하나요?|좋은 정보를  주셔서   감사드립니다|새로운 통찰력을  주셔서 감사합니다
한국가스공사; 수소경제대표주
포스코ict: 스마트시티 대장주
차바이오텍: 원격진료
농심: 금리인상 관련주|명강의  고맙습니다"
,FAANG 상승 / 오늘장 관심주: LG이노텍 / 어제장 놓쳐선 안됐을 미국주식 오늘장 놓칠지도 모르는 한국주식 / 한국경제TV,2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 2,018회",좋아요 42개,싫어요 3개,"KG ETS 감사합니다|나스닥 상승
기술주 상승
FAANG주 상승
강다은 캐스터님 기분상승^^"
,"[한상춘의 지금세계는] /  Fed보다 주목받는 ‘그림자 연준(SOMC)’… “6월 회의, 테이퍼링 논의 시작해야 한다” / 한국경제TV",2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 5,662회",좋아요 158개,싫어요 12개,
,미 정부가 콕 찝은 4개 섹터 / THE PULSE  / 한국경제TV,2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 2,391회",좋아요 79개,싫어요 4개,"땡큐!|Thank you for the delivering the info|오랜만에 뵙네요~ 감사합니다|좋은 정보 감사합니다.|흠|나올때 좀 씻고 나오세요 ;;; 왜만날자다가 나온것같이 나오는지?
50대 아저씨들도 멀끔하게 나오는데 ㄷㄷㄷ"
,오늘장 놓쳐선 안 될 당신이 잠든사이 일어난 해외 이슈 7 / 출근전 꼭 봐야하는 글로벌 이슈 / 한국경제TV,2021. 6. 15.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 68,745회","좋아요 1,741개",싫어요 31개,"마이크로 쏴프트~|오늘 장 마감시황 전해드렸니다아~^^ㅎ|박고운캐스터 
한마디도 더듬거리지 않고 전달하는거 진짜 대단하다
박찬휘캐스터도 좋아하는 1인
늘고맙습니다|마이크로써픗~ㅋ|꺅끄언니 항상 터프하게 소개하다가 마지막에 너무 귀엽게 인사하셔요 ㅎ보고있음 미소가 스르륵 ㅎㅎ|고운님 최고👍
참 듣기좋고 편안하네요|기술주는 사상 최고치를 경신하는데 우리의 기술주들은 영 힘을 못쓰니...쩝|마이크롭솝흣ㅌ|감사합니다
아주 조아요|마이크뤄 쒭픗트|6:01  오늘의 꺅끄♡|10 꺅끄 1 마이크롯쏘옷프틋|꺄끄~~♡♡|감사합니다~ ^^|땡큐!|꺅끄언니 너무좋아요♡|오늘도퐈이팅!|마이크로우쏘우프투|출근길에 항상 챙겨보고갑니다
오늘도 좋은정보 감사해요~^^ 투자하면서 시황이랑 종목분석해주시는 전문가의견이 상당히 큰 도움이되더라구요
전 불사조대표님 분석 자주보는데 시황에맞춰서 종목담으니 수익이 차근차근 나내요|꺄끄 ♡|감사합니다|감사합니다|한경 사랑해요!|좋은 뉴스 감사합니다.|오늘 꺅끄는 100점 만점에 100점 ㅎㅎ|1등 ㅋ|좋은 정보 영상 감사드립니다|꺄끄~|오늘의 꺆끄~~~~ 아주 이뻐요|좋은방송 감사합니다|꺄끄~박고운 님이 최고에요!!!|경고하고 나섰다. ㅎㅎㅎ|Thank you 😊|매수랑 비중확대 중 어느게 더 강한 추천인가요?|:)|꺄끄~~|나도 꺄끄언니에 한표~|테슬라가   우주선만드는회사 맞나요?|NATO결합등 국제정세는 격변중~좋은 뉴스 감사합니다|머스크는 총맞을듯"
,"[세상의 모든 절세] 중기중앙회, 가업승계 지원세제",2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,조회수 283회,좋아요 5개,싫어요 없음,조혜지 아나운서 반가워요~~|조혜지 아나운서 여기서 보다니 .. 자주 나와주세요 너무 이뻐요|우아우아우아
,"철강도 쇼티지 우려, 건설용 철강 리스 업체! / 퇴근길 꼭 봐야할 내일장 공략주 / 성공투자 오후증시 / 한국경제TV",2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 6,738회",좋아요 93개,싫어요 1개,"흘깃흘깃 하면서 누구랑 눈으로 말하는게 겁나 수상쩍어 ~~~걸르고본다|스몰캡 기업들은 정보 얻기가 힘든데 자세히 알려주셔서 좋네요|감사합니다|원래 코에걸면 코걸이 귀에 걸면 귀걸이 인거여
주식에 정답이 어딧겠니 ~~~
남자분 관상을 보니 뒤에 누군가 있는 관상이고
영화 작전에 나오는 누구닮았어 ~~ 면접탈락|이코너 너무 유익함^^  경은MC님  진행도 너무 좋구요 오랫동안 지속되면 좋겠어요|제가 주식유튜브 안보는 채널이 없는데 주식 유튜버중 실시간 실전매매 원탑이네요
주식으로 10만원에서 30억으로 만들고 종목에 대한 매매 날짜랑 가격대 계좌까지 전부 다 까 놓고 매매하는데 승률이 계산해보니 98.7%더군요
[주식의정석]이란 채널인데 아마 은둔고수로 추정이되는데요 입으로 주식하는 사람들하고는 차원이 다르네요
광고 아니니 오해없으시길.."
,출범 앞둔 ‘LG마그나’ 다시보는 전장부품주 / 최성민의 빅샷+ / 이상로 와우넷 파트너 / 한국경제TV,2021. 6. 14.,http://www.youtube.com/watch?v=RUhpM39BS54,"조회수 7,657회",좋아요 152개,싫어요 4개,"Lg전자 가즈아!! 배당금도 가즈아|감사합니다 잘 배우고 갑니다|확실한거?|LG전자
LG전자, 마그나 다음달 출범 앞두고 강세 이어가
LG전자 지분 51%, 마그나 49%
전세계 자동차 반도체 부족화 심화, 전장부품 업체 추가 관심 올라갈수 있는 시점
LG전자 모빌리티 기반 다임러그룹 파워트레인 납품 보도 확정
유럽, 미국, 중국에 자회사 설립으로 전장사업 본격화 전망
신고가 가능성, LG이노텍 스마트폰관련 매출 전장부품으로 대체
대안주 : 일지테크, 토비스, LG디스플레이, 나라엠앤디, 에이프로, 아비코전자, 나인테크"
